ID,RiskScore
111,64.40544533264307
112,79.39902325848726
113,69.33324929082985
114,64.51548647912279
115,34.639375030694254
116,72.671006202129
117,56.942330706424514
118,38.10345358105336
119,46.590957011244676
120,31.412631813948963
121,73.24972300027747
122,31.044055147926272
123,58.285069739891284
124,32.92010356655899
125,67.04990977940884
126,22.559723155840587
127,28.23759685782194
128,34.571378142756885
129,76.78590507405225
130,29.478756294142812
131,66.3077322280507
132,72.49216521186338
133,77.89283490579928
134,26.6505563722731
135,35.61140830341749
136,25.182014239946852
137,34.56059401328777
138,35.695733118495525
139,41.08966786944741
140,49.39169926176073
141,51.703497120252365
142,26.137631051800923
143,26.384377650855797
144,68.49970725810402
145,30.468514701497213
146,55.036075240795995
147,72.24129195708962
148,69.7083523491415
149,71.0270535352662
150,38.23078473820797
151,31.29567582683535
152,70.40728967697662
153,45.80945794759536
154,58.857191765816935
155,37.50270711888065
156,66.75800962059182
157,68.85769947919925
158,62.30635128674305
159,67.72936508281016
160,48.73079344761436
161,33.167519755388
162,66.4489696557331
163,36.201980000784644
164,45.8631102414938
165,54.79527202526369
166,31.01760167668489
167,46.4305417544641
168,34.27127294284398
169,27.39895708901784
170,36.79013056054036
171,37.83322953268288
172,63.72955774192474
173,43.42858543701129
174,34.89017132449697
175,41.317083195325736
176,65.55975761571148
177,41.20207478909935
178,35.18679970340527
179,67.82615746114504
180,40.50846833322721
181,35.09855648047494
182,68.63589456612824
183,46.288282275648825
184,76.14106141491793
185,70.53705423442167
186,70.96611917944482
187,66.4291706278046
188,35.28027269835263
189,22.940674162717713
190,28.574301911378143
191,73.58861467689412
192,59.755253453586676
193,31.755388681505195
194,64.28188675201554
195,29.276884336155774
196,31.084615436448743
197,63.35732911095729
198,74.63084448795756
199,35.57348869901279
200,28.872275179917608
201,60.37205982276964
202,29.868942991106067
203,32.907925990284326
204,73.83661475134713
205,62.677890888205454
206,62.02655132162367
207,52.43305064974912
208,57.12167036815593
209,71.8593987996219
210,28.463460400571847
211,28.646977960649167
212,69.76833126998483
213,66.58901881753397
214,38.939721055413116
215,57.90837842870447
216,69.50113879716046
217,75.55978694973297
218,55.51538563403608
219,31.453247150450068
220,32.61001405438745
221,33.71933382315218
222,31.63380513935128
223,59.194603192702814
224,29.112690211849525
225,67.22230538992827
226,55.9591910063974
227,32.02258565626465
228,35.630287580024316
229,38.49792300585813
230,40.32488022092451
231,54.248218787500846
232,54.54204767240536
233,61.10949591050511
234,69.60732381907859
235,40.644285279087235
236,30.09634361039062
237,53.69519297374287
238,61.445149645684346
239,29.731238630872994
240,64.51721235785485
241,67.90973452082176
242,49.463627745257725
243,67.77403624016793
244,66.01188599341005
245,69.23627105440336
246,24.935390790200103
247,41.85731194346094
248,78.1384599957441
249,24.407881219874483
250,62.353540333430324
251,31.697384397600842
252,50.95910270847335
253,40.49142551239099
254,53.665078070661345
255,35.230523594476296
256,56.676071190894184
257,66.28858750239381
258,64.68000050905096
259,34.784294013282775
260,52.04732181730419
261,48.70280723125583
262,27.510692891042126
263,77.69476885552648
264,60.59562856687717
265,25.159169423242233
266,43.94676512145183
267,22.03385343641429
268,66.5015312896391
269,79.35851536137042
270,67.2430471587741
271,69.02486339111192
272,31.920250565104908
273,48.8395966519262
274,28.68038796764749
275,39.89427395113914
276,66.08030330705233
277,32.85198819394468
278,60.323381022457404
279,26.978754964490278
280,62.12747811528952
281,60.77904841988868
282,64.28697860582885
283,57.72711078049327
284,36.204912126736204
285,32.09983864694547
286,29.957630391659407
287,73.45654493515617
288,52.92127357288582
289,33.55231183141129
290,61.917957060262786
291,38.12189193717023
292,55.935906039704946
293,67.2974950141672
294,29.71706587382323
295,70.81274511494004
296,65.21836470597793
297,33.85278628842323
298,36.326070828950236
299,74.01092661597727
300,49.918024721577396
301,69.63788860539682
302,53.13935463764715
303,34.81824354740979
304,59.01743715731732
305,27.524661217862928
306,34.17178996838936
307,69.37991026164468
308,61.03710087030298
309,31.124103251309492
310,61.26277481116706
311,57.68454715586621
312,56.3097972697293
313,40.31484429963998
314,64.02384776619866
315,73.42908731718133
316,38.23482773206173
317,35.074817583653015
318,66.73098520783395
319,34.08193012804155
320,29.749434696383716
321,33.491862071377454
322,74.81762805095258
323,71.11551291878145
324,83.95132115402605
325,31.61631121195599
326,75.07637921544324
327,31.01440784354766
328,43.51442905920377
329,30.303763316667116
330,55.71936129552701
331,84.13731993915913
332,23.446332805376912
333,66.62991199865016
334,60.063738707354055
335,59.81878803538681
336,58.34017555338454
337,32.76200070376798
338,33.50649483147268
339,52.313738734373224
340,73.54656987093111
341,74.67521338353153
342,70.0916856985477
343,61.29489556577235
344,32.21156794026764
345,31.97670065391341
346,47.06637528951324
347,39.13006019939727
348,38.837845658911235
349,26.84535727581175
350,43.10415721993708
351,31.95143279618968
352,66.84082127220094
353,26.40650257697358
354,33.60516839177983
355,33.19333492523616
356,28.10413313989487
357,28.36979954984038
358,27.848157911220056
359,69.72862599310365
360,26.394090355196738
361,24.887427733562006
362,33.68790636178785
363,64.00839811481967
364,53.62201418669642
365,55.74321413866996
366,52.78727448236001
367,31.55942072604485
368,72.39868780236746
369,45.29614417420984
370,35.52787054424802
371,32.0591223622918
372,32.451722995865396
373,69.47055169879478
374,58.36745763644281
375,37.115681228398444
376,30.053734833631992
377,62.11679667164513
378,44.87531869183961
379,74.76483249233264
380,34.89871404378145
381,30.111829545352535
382,60.51678446127053
383,69.37244074814781
384,55.35301809261421
385,64.40522122439998
386,25.971075801790306
387,26.898302862639255
388,63.387207536746594
389,32.512682457073424
390,65.91403352863107
391,67.50332515124946
392,61.33089326042945
393,40.86536682931492
394,67.50581170684698
395,66.657870130862
396,33.351875789291554
397,30.27927867357188
398,72.80817259747197
399,31.535998340365538
400,58.76050141950893
401,64.08160379045434
402,27.56164103633776
403,65.10677596231619
404,64.81707446724297
405,59.45929346032342
406,30.068925865843667
407,64.38050311818722
408,54.83641580499307
409,33.1041470916841
410,31.533263151500833
411,39.153431409117616
412,30.200126001431798
413,32.05011507316523
414,58.04865167009527
415,43.215555485393324
416,48.67053790259758
417,36.78215712816561
418,30.10435906344101
419,53.03876550794265
420,26.77151668893802
421,39.618871401198135
422,31.414023641414914
423,63.686874361870004
424,26.398757120861006
425,54.59454757113571
426,31.69922159407065
427,33.306060532553275
428,57.67057645387591
429,29.97362245627879
430,59.47355683744822
431,30.454171313997335
432,64.85478592919517
433,70.63964765065343
434,68.63275355493501
435,55.78710401949665
436,26.935879373900548
437,65.1444322688885
438,40.92293109848258
439,49.930055949779955
440,68.36043327138277
441,30.331873785566913
442,74.31789053470368
443,60.33906944680725
444,69.87408581137467
445,69.1938075211984
446,65.05865798241854
447,38.17644664597842
448,65.49746554268279
449,76.96776957865154
450,68.46678439481245
451,72.94843910942733
452,29.25822894084277
453,61.79082062866347
454,64.32692136806256
455,33.526346812447
456,41.71584666294312
457,60.692065311112984
458,32.656233588117615
459,58.45725325533265
460,34.1769082500053
461,36.157745719925515
462,29.794408941536375
463,51.96455397249191
464,28.898193948608835
465,38.341219417393674
466,30.83778317279115
467,70.43987088116565
468,40.25065712861151
469,76.33619206562508
470,62.95800037641757
471,69.90765632322012
472,35.30089969635246
473,34.42299113092592
474,30.21975661560427
475,65.86689804184
476,30.4408441777489
477,70.47282255335116
478,28.575849357573077
479,60.43385495512067
480,57.50112893964065
481,39.65302181630298
482,75.27024311144947
483,36.41097308900224
484,33.78880535967495
485,42.925458883458155
486,71.04604564095233
487,33.62749054668741
488,70.14399685612294
489,27.923905017682912
490,68.62799824396055
491,36.387539078592155
492,69.82273727412813
493,30.55934338252885
494,64.32559082653559
495,35.040816399633016
496,83.8441182715416
497,65.20161549769506
498,53.35240832462647
499,29.822094240664498
500,43.47654956624342
501,39.18997116989623
502,68.71205991274653
503,28.004936684004676
504,33.56840041210424
505,51.59347589019087
506,51.67571749743351
507,67.65207359440699
508,28.115041172214035
509,76.21217646717434
510,50.837725121482876
511,47.911122515060896
512,28.3832411510989
513,82.70808807742236
514,65.87585344026127
515,34.42340245927198
516,38.01218182863602
517,33.523629162678375
518,39.173605149037
519,42.9392692464925
520,65.37075809668647
521,71.70209313823658
522,65.49613310252789
523,28.44253005278091
524,50.25567967818807
525,64.99630697902411
526,51.217708334987265
527,60.37276889027786
528,21.87837213841756
529,39.126335111877715
530,32.66220951939759
531,25.598031127791245
532,49.8453225305352
533,56.31336582582674
534,65.94598009109556
535,33.99216674129477
536,57.93324617309408
537,72.09633814698454
538,66.34089340405072
539,73.44238421742449
540,62.46423891884971
541,31.33533121255158
542,74.62754669545014
543,52.71277179086906
544,65.19281694754471
545,77.66369171905477
546,69.80339997798278
547,44.492461173531325
548,58.068250665906426
549,52.78563145046511
550,35.265494754616526
551,34.835734293062146
552,54.92361211703608
553,31.39373570712263
554,69.1336902524971
555,54.7256391807566
556,50.34568211335464
557,36.94825132378351
558,67.2797959082267
559,40.68247910491897
560,36.29853390243577
561,65.99560354196727
562,72.00922283322495
563,67.37407393249605
564,28.690734173411954
565,72.5103525866454
566,42.686498410581535
567,41.023058857686024
568,59.77572455242608
569,31.159293927716476
570,76.08847708023798
571,32.237694139789994
572,64.91609968776442
573,53.30440058125933
574,35.40895805437551
575,35.19025607866182
576,49.906601904137176
577,28.700732372463364
578,56.72207017643237
579,30.92082325152745
580,29.141999396240237
581,30.538942809868487
582,69.76000689174731
583,50.466404309995454
584,41.27179695788285
585,28.844964457243833
586,75.03161866649135
587,29.479476306492984
588,38.90636734259421
589,31.191404251405743
590,60.02863380899123
591,40.75817378881273
592,78.6504297439231
593,63.605783981823905
594,64.58829480743789
595,28.773670272948024
596,72.02297883120235
597,34.25799171448895
598,52.58598582665536
599,58.54839450645076
600,33.89137064500211
601,64.41824206369326
602,55.99453131317534
603,72.6503476642446
604,66.73125696406547
605,40.77272315982724
606,37.662204131369116
607,68.57362522895583
608,33.99520902590314
609,30.79606691846567
610,64.6216984533208
611,42.126351040075974
612,33.77932741087858
613,53.547507187242395
614,33.42620148352651
615,33.440252425309794
616,32.71121706094635
617,27.576266529312903
618,45.04945448711098
619,31.209870705705967
620,37.166798936869355
621,56.70914171977041
622,60.65935642124839
623,65.81990629369396
624,26.214556080903577
625,68.73947648334142
626,60.61315401391242
627,60.28306159177424
628,74.98804274421012
629,34.25131634639827
630,31.9396833403261
631,35.118464292195966
632,73.14390490328034
633,34.44368775137376
634,29.43740100434026
635,38.72561404524208
636,48.15387793023782
637,66.69363804632637
638,31.503884928187944
639,71.25091380839584
640,70.24391841717451
641,32.73817062657325
642,34.902748050981685
643,70.83888018228116
644,60.03975095144945
645,30.63840745530105
646,71.56423509754677
647,60.79991241170203
648,54.03251049836187
649,81.40812929706068
650,33.50072360022294
651,31.54943545892462
652,23.52513860695855
653,27.94945728612491
654,35.042485175379255
655,41.32851153305461
656,28.39610946648881
657,74.93388232563976
658,31.82367964055389
659,40.57300905177466
660,36.40211106671744
661,25.643139064561794
662,30.215163384375046
663,32.95724243600853
664,52.735038916119585
665,65.54728242127074
666,29.48117515974647
667,39.213991437270565
668,50.465216891261704
669,31.856355399023826
670,29.578555242484242
671,33.12496582421075
672,27.662706033001214
673,28.888632621103667
674,30.8746592223701
675,69.7849099696785
676,59.04792550953799
677,31.771029524147878
678,33.73016614762993
679,71.04773108815633
680,68.68057568176263
681,37.91311411819949
682,33.95256830443196
683,44.78665811267507
684,29.751535747343667
685,49.299113098376374
686,72.92965903665124
687,33.583307785371204
688,73.42168586212526
689,62.91045547625389
690,35.96564029090976
691,69.73344069290128
692,60.116702109833184
693,48.44472285871398
694,25.853178937191842
695,68.28979324670863
696,53.31487437538119
697,66.53670559019912
698,71.62571071707676
699,51.72728502859726
700,57.49675275565815
701,36.79698835144424
702,29.005068144947785
703,32.866442345075626
704,29.227580278778532
705,28.415129580506786
706,36.4592618063791
707,68.65197905977764
708,54.2796325181698
709,37.28149484449798
710,62.85368796509572
711,64.32309985179035
712,37.209880217383805
713,75.13170722072037
714,69.54574481175356
715,24.55409557075879
716,27.719956579290184
717,64.37129353669165
718,36.702288584868896
719,43.18408970598273
720,61.18909396076426
721,68.25604818689936
722,31.464668201467987
723,31.198588839942772
724,60.3162064854008
725,33.6246036753094
726,28.963552380512198
727,47.307812868173805
728,65.58239403213022
729,30.334991812204095
730,46.33317829180616
731,51.70829864284668
732,34.47892598531203
733,39.393154896248674
734,50.13910858936726
735,26.836159827099834
736,60.453847821160664
737,48.99428162878466
738,39.70373322214466
739,30.33337326212552
740,29.28436160829517
741,69.2548696618562
742,47.93891236542064
743,52.94899068557899
744,28.970296935902923
745,58.767974115028835
746,72.70768723246829
747,58.884229122231076
748,33.03683616308278
749,42.458737955949644
750,67.6353908371185
751,52.19330944622681
752,78.7396641355861
753,58.24502893615781
754,50.08459674346098
755,51.73242442857026
756,27.676017919228343
757,67.29985595728877
758,67.97968357915732
759,60.58882448835829
760,29.735294580705812
761,38.68183300514974
762,40.10999778523418
763,39.01672370197764
764,65.26668797189332
765,64.82553536360287
766,28.415345620566228
767,82.22896344788587
768,24.598811527574625
769,50.240667725003235
770,33.71554166564691
771,71.59788600532045
772,62.97634145535628
773,27.307792404650513
774,28.41051772897501
775,41.150716648530036
776,36.84769297107057
777,31.94272412444964
778,36.1802003243117
779,32.254156834818644
780,48.45581475619177
781,53.69708771352973
782,76.30904546462014
783,68.6055199861634
784,39.28376830457782
785,29.180213826961477
786,59.55579568832263
787,69.57918384438905
788,66.78530468744798
789,40.08319320688875
790,68.76293283377488
791,30.908942381944414
792,34.07335409709454
793,33.128360247269555
794,71.53579776600424
795,35.14019883290305
796,42.71640599265653
797,31.546444329778367
798,76.15337492754792
799,63.0595399975961
800,69.56783435214574
801,42.89586856676823
802,27.827207036986792
803,59.037751327022875
804,67.25425898359947
805,67.16116164429663
806,70.38213467251373
807,57.94837073517118
808,71.97630503978296
809,51.1007559600814
810,75.48386597045634
811,58.095761122809144
812,29.082959594760766
813,72.39303869147422
814,42.509126746950216
815,72.30312695902678
816,26.63671386162852
817,57.67865132388677
818,65.55627053934599
819,32.4039093716727
820,31.979957417802368
821,57.347517702036996
822,37.86381130466622
823,61.883379710956774
824,75.78362151513899
825,84.66360978744594
826,43.33122800854975
827,32.4765025096946
828,27.809853937575923
829,34.82476964909186
830,31.61820492908059
831,62.0065915219287
832,42.579914083809605
833,56.023747588401065
834,32.02423792931384
835,63.78532007951925
836,27.332100547801872
837,36.070178509277106
838,31.886703135741058
839,60.07918941209621
840,70.02991035604417
841,68.50713592592712
842,63.563985307092786
843,53.143018018431306
844,86.69956942510419
845,49.912166737674426
846,40.5244120270911
847,31.628381256987467
848,67.64419865981247
849,37.064926461574615
850,36.7030227607911
851,55.12932530708586
852,47.6137698215971
853,29.882156023626194
854,34.42802596007162
855,28.479214534108138
856,56.82483478710224
857,26.432458764397396
858,33.34181157936236
859,67.13818153124298
860,33.469450622103025
861,51.97507137107468
862,43.242217103251804
863,29.075902044857912
864,29.04075541365704
865,49.006351210795735
866,71.99455850922037
867,27.945493911129844
868,30.929353879473638
869,71.24173895719798
870,28.36331001261638
871,28.668303793597374
872,44.7935462003403
873,52.394843844799105
874,27.39690409970015
875,74.09909793155803
876,32.70972468115369
877,32.566068063320245
878,33.73000468935258
879,32.08142928241065
880,29.292876123605936
881,30.022938364983133
882,75.01464498259261
883,33.74689293946723
884,41.941139336101784
885,28.61042332983996
886,55.56925330607439
887,53.27954372584388
888,72.75429544210488
889,67.4967351976177
890,32.24563231380613
891,32.60429623905411
892,71.83097798852913
893,29.024984857872028
894,36.19416918148278
895,24.82951473127133
896,36.8958431763224
897,48.469826118605695
898,54.17113050773363
899,69.24081577908817
900,29.867407313604303
901,74.80488137632464
902,73.75935846121975
903,77.37489087873624
904,64.1826049460477
905,75.66030622665015
906,43.633584807514666
907,73.82766069543045
908,62.04175574706258
909,57.44153655298504
910,42.31633996449455
911,69.22390349638792
912,78.73329431619297
913,61.8548512026902
914,30.38145067571223
915,51.88886263640531
916,59.69098756686771
917,51.44114758480334
918,28.568038721575533
919,36.19314973676883
920,26.15384737754964
921,30.724385951748815
922,49.34312656920809
923,40.2462276991826
924,66.46959912122381
925,84.09584467000258
926,62.80396656048884
927,37.847020491889545
928,52.081982236287956
929,31.557149113039543
930,36.916518850437086
931,30.717827917637266
932,28.594962618910955
933,46.28508589922757
934,35.05695684956136
935,56.672167413298915
936,69.04940664758072
937,25.938746690706182
938,60.84344575796382
939,57.38074310228491
940,60.94071582103937
941,36.97732804924844
942,37.88719334483936
943,68.89978919763057
944,31.805533252587566
945,71.37998172244134
946,37.224891361178464
947,62.47072911828434
948,40.0549384686975
949,34.305304816029135
950,29.976400517329907
951,50.54495376883617
952,49.59948455615535
953,60.43175009668762
954,37.18475745091043
955,84.87121574269199
956,69.71417452469888
957,50.07861017096531
958,40.68875666922817
959,29.983515789354044
960,36.275720573850876
961,40.05962009333535
962,27.359811006141285
963,72.48000370405273
964,52.25410640194941
965,39.16328475505291
966,33.00968723987458
967,65.80865191969053
968,28.217476717208882
969,26.999830373698273
970,64.65617327104358
971,32.07023720925845
972,29.798745688793474
973,54.69474670659062
974,35.52755876530495
975,31.342636591423272
976,70.58002344652365
977,67.38083462002359
978,62.96268928816303
979,33.79912771110247
980,58.55958423290526
981,29.139487562823533
982,65.76261189919529
983,29.34639275893724
984,52.70796822975065
985,51.309477914667404
986,30.756755023586194
987,70.38684870620924
988,28.343522585732288
989,70.73145699727657
990,30.771895118849628
991,57.667064535118904
992,34.801977312844016
993,30.05325213806158
994,68.16508170960108
995,24.864011652284162
996,49.234972058079734
997,27.03264617809667
998,75.03390831890876
999,32.15488323191322
1000,31.126252486411815
1001,69.53762214812593
1002,29.431453695150495
1003,58.485252329400666
1004,63.180300605832
1005,26.60010650332177
1006,75.07465670589508
1007,32.466425715487674
1008,66.46490540284559
1009,29.75262314024124
1010,83.92875438596208
1011,32.979164785252436
1012,27.862856376662364
1013,78.34756542535433
1014,39.8340676981509
1015,73.00663437410117
1016,35.40690546803929
1017,42.80629356233019
1018,28.300909517171092
1019,66.91714987155302
1020,27.95684854068152
1021,39.34986400657859
1022,38.525649992340576
1023,61.89941073502829
1024,68.50129525903179
1025,29.523225720288522
1026,34.01862685461781
1027,31.00850671004858
1028,26.09906117487577
1029,27.92729397603918
1030,61.167898528465145
1031,29.709443716554745
1032,39.072957425850106
1033,31.315425918351778
1034,33.92940519961847
1035,70.88473896165937
1036,66.98308581533394
1037,65.48733853500792
1038,55.180673488753435
1039,66.5871192313234
1040,54.83562108663972
1041,27.616579964435402
1042,64.42097568963409
1043,70.37631088874366
1044,24.91595029014114
1045,64.10295951668965
1046,39.19277456850301
1047,35.76928337778652
1048,51.01882252065438
1049,28.96943497919203
1050,31.59195966441834
1051,64.25197431429972
1052,38.3668643215949
1053,56.34643282095318
1054,66.93049696459958
1055,38.87791662792826
1056,28.747372395058477
1057,29.52071277820329
1058,60.22100426725392
1059,30.24508858145795
1060,58.787684422039916
1061,60.684441286066885
1062,72.3572297837515
1063,56.98962802322829
1064,34.512292639979876
1065,64.31361621754695
1066,53.51997699099933
1067,41.44530163061296
1068,34.19270341807426
1069,34.012987895924
1070,53.496439500646375
1071,26.9086906761208
1072,46.80883423494805
1073,32.82980708610701
1074,61.954805671490234
1075,34.793643207968074
1076,72.30919415402357
1077,39.47972829432922
1078,56.45767402478433
1079,52.28280742960693
1080,32.39190489058423
1081,31.015927800310806
1082,33.3724748339467
1083,68.6738814089291
1084,62.73158090983256
1085,30.326540630490328
1086,33.024105199062376
1087,60.03242813296567
1088,32.386496362543596
1089,42.27868072181431
1090,32.46473432701228
1091,71.05252831668
1092,61.19224838939578
1093,27.35951162999693
1094,34.739007244201986
1095,68.93945324423223
1096,36.71606954980756
1097,69.32761577497939
1098,64.50656095552021
1099,73.82162931523098
1100,27.33392477254391
1101,25.873450487590176
1102,59.29067934941492
1103,28.559334800322247
1104,59.65225659741462
1105,35.62057152678877
1106,64.56649638983494
1107,61.25232783946761
1108,24.834827687985566
1109,57.77230227495086
1110,45.82424312601465
1111,39.438926915205045
1112,54.86883321396514
1113,32.69788359899967
1114,58.07795106606498
1115,57.11339379130503
1116,52.02715840690897
1117,34.988335700221995
1118,68.43948634428259
1119,31.170751467919686
1120,38.037173569153225
1121,31.31886139872185
1122,30.539258524083124
1123,33.20317601097156
1124,60.714328275490345
1125,28.986943096658436
1126,62.42523802140073
1127,60.706190890475376
1128,35.91663750665332
1129,36.64002902464897
1130,69.35781765916832
1131,74.86473564048013
1132,33.26241253622386
1133,35.77515619571642
1134,59.61991975900637
1135,45.56554631112999
1136,42.74698310181783
1137,45.1762293518729
1138,55.64086169768426
1139,36.64328559922767
1140,41.935119357242414
1141,55.05978376201294
1142,76.91860416153939
1143,29.814441051815834
1144,64.4021187749101
1145,74.26032051591247
1146,27.281183903827255
1147,51.24823016645545
1148,32.40100632983578
1149,74.03639536772488
1150,27.301936201868102
1151,36.90188199395959
1152,29.48699342146348
1153,61.311472958221586
1154,34.06881952669289
1155,31.115992726291395
1156,34.57553646920297
1157,70.35427669709905
1158,71.80461262423141
1159,66.88992374606528
1160,31.09525613807746
1161,61.398381658777765
1162,64.94510575131015
1163,31.724522560620073
1164,67.60781815416003
1165,69.73512210203816
1166,73.58662574781576
1167,62.45782808681227
1168,35.38353195287924
1169,53.077190170699716
1170,27.37075144210972
1171,67.55433134324039
1172,27.99554703967
1173,59.68830412860454
1174,63.7766365894056
1175,57.03041451434895
1176,64.16863469831658
1177,66.0535942059363
1178,35.630350524075254
1179,29.645562191590102
1180,35.12804300584496
1181,70.57558951768456
1182,40.06982406112658
1183,31.085414406542938
1184,37.57242528646514
1185,36.67188769277615
1186,64.50418601519222
1187,56.34519976257397
1188,27.49028092134776
1189,27.61280748915935
1190,27.9810378788453
1191,45.66857907853186
1192,42.49064949805893
1193,34.918612458920336
1194,50.55396346333605
1195,37.96525699575521
1196,30.652519635850553
1197,66.61624436292003
1198,33.18470260202747
1199,55.89715839117039
1200,62.67502879766724
1201,37.32033393584133
1202,75.49432727037583
1203,61.38094084597864
1204,62.33091444407309
1205,29.5960891589136
1206,32.9110743725178
1207,53.01872877996512
1208,41.808483685447754
1209,63.45918025592026
1210,64.76093734801242
1211,52.77965092554279
1212,74.7764221127149
1213,47.01196132580357
1214,69.52394542898645
1215,62.08566269259842
1216,25.218845726575168
1217,57.84309507636863
1218,33.77008982850114
1219,61.10612146706403
1220,48.734315078177865
1221,33.910898310337245
1222,34.203932741562895
1223,39.521809429747165
1224,34.175088420982306
1225,60.28321449703904
1226,75.86192012514708
1227,59.687589151604946
1228,52.26085839431906
1229,74.8354658822618
1230,47.764099661671466
1231,30.051047202075864
1232,51.057243513419124
1233,61.222439573797544
1234,72.91487075540988
1235,40.44211085572013
1236,71.12007302876877
1237,55.26436024743376
1238,48.28098204463181
1239,31.821554083466395
1240,32.9505035568624
1241,66.00257817494803
1242,32.589553164291516
1243,32.5997806786622
1244,48.53032842441756
1245,56.39075752479994
1246,74.33180976032112
1247,44.24220903615027
1248,77.46239384448995
1249,32.22267649540062
1250,42.97303999163117
1251,32.262947584461884
1252,28.318259262415552
1253,28.718583046934853
1254,77.34312805477613
1255,61.76533830009319
1256,53.60045941596531
1257,66.49913203522553
1258,69.5211033513403
1259,68.04341084450036
1260,69.42932258063361
1261,33.08088348499871
1262,28.56399748736274
1263,77.84630701351401
1264,27.677811400506187
1265,61.73209177098887
1266,33.0404384895603
1267,63.78945159751658
1268,27.043604919609805
1269,73.38103831301697
1270,53.0464386501992
1271,36.68894781516203
1272,37.682349468763704
1273,39.334534574841086
1274,72.33795532158628
1275,62.48597086964462
1276,62.62125835365046
1277,30.228800439764356
1278,57.21872309250503
1279,27.585211702162468
1280,74.50433359532545
1281,57.997919676584374
1282,60.33892815625927
1283,33.90727816439117
1284,64.30970494106629
1285,68.56957824973658
1286,49.70620787159503
1287,40.61245132021237
1288,49.8182366413791
1289,63.700022812662425
1290,31.58231772816829
1291,72.19009511219544
1292,53.771956894917864
1293,33.87789473198988
1294,48.32770838502307
1295,62.88865834262451
1296,28.001793344076447
1297,32.005941964736266
1298,38.41846992376912
1299,52.20797296757611
1300,55.84074167195668
1301,70.18299492506179
1302,65.49979679381792
1303,62.657518922765796
1304,65.98952023044819
1305,49.22013507740128
1306,64.86097478983777
1307,29.483803029627254
1308,53.948393796868345
1309,33.87898974807486
1310,52.101429373881075
1311,62.93205843474479
1312,68.62025758888487
1313,33.743616419993685
1314,26.738600007457265
1315,29.703989816534943
1316,28.323629445441185
1317,59.38994343576772
1318,30.590001641874878
1319,37.48672074003112
1320,42.35285643697606
1321,34.36238814788611
1322,74.38475497324214
1323,71.36620012890535
1324,36.691700579952055
1325,61.54784828988468
1326,43.78359799565582
1327,27.877487638769352
1328,76.8016095741651
1329,38.54507909819249
1330,69.93461098773318
1331,55.092571605771454
1332,23.47412362653037
1333,46.63141756729051
1334,74.13796621505985
1335,71.96827134371274
1336,68.23388956043185
1337,28.945804779661756
1338,52.70737381719245
1339,58.50271466560428
1340,28.207317558683826
1341,31.434760342186323
1342,30.999197784355786
1343,27.64615120307444
1344,26.76428286407311
1345,32.15482225962718
1346,57.60231765079274
1347,28.728610106098586
1348,64.51701032472252
1349,66.66500087053961
1350,35.84797249314977
1351,60.042268431546
1352,28.49697645323954
1353,71.92451855352022
1354,72.7834866172114
1355,48.52148845850025
1356,62.629728531265485
1357,32.31783098072286
1358,29.286223228786668
1359,35.4725125122956
1360,52.85762033132696
1361,66.09861092208483
1362,35.133360242463766
